snapshot_at,region,airline,od,origin,destination,distance_km,demand_tier,homebase_match,current_airline_od_flights,current_global_od_flights,current_competitor_count,current_airline_od_share,future_airline_od_flights,future_global_od_flights,future_airline_od_share,future_growth_ratio,future_share_delta,label_increase_frequency,label_share_gain,label_upgauge_pressure,horizon_hours,check24_yield_proxy_eur_per_1000km,check24_direct_yield_proxy_eur_per_1000km,check24_records,check24_direct_count,check24_direct_min_price_eur,check24_offer_min_price_eur,check24_offer_avg_price_eur,check24_direct_offer_share,check24_offer_lead_time_days,check24_snapshot_age_hours,aviationstack_route_records,aviationstack_route_airline_count,aviationstack_target_airline_records,aviationstack_target_airline_present,aviationstack_route_departure_hour_avg,aviationstack_route_scheduled_share,airlabs_route_records,airlabs_route_airline_count,airlabs_target_airline_records,airlabs_target_airline_present,airlabs_route_avg_speed,airlabs_route_aircraft_type_count,airlabs_route_avg_seats,airlabs_route_total_capacity_proxy,airlabs_target_airline_avg_seats,fr24_route_records,fr24_route_airline_count,fr24_target_airline_records,fr24_target_airline_present,fr24_route_aircraft_type_count,fr24_route_avg_seats,fr24_route_total_capacity_proxy,fr24_target_airline_avg_seats
2026-05-21T13:13:03Z,Europe,TR,AMS-LCPH,AMS,LCP,0,,0,3,3,0,1.0,3,3,1.0,1.0,0.0,0,0,0,0.96,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0
2026-05-21T13:13:03Z,Europe,TR,AMS-LEAL,AMS,LEA,0,,0,8,13,2,0.6154,8,13,0.6154,1.0,0.0,0,0,1,0.96,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0
2026-05-21T13:13:03Z,Europe,TR,AMS-LEGE,AMS,LEG,0,,0,3,3,0,1.0,3,3,1.0,1.0,0.0,0,0,0,0.96,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0
2026-05-21T13:13:03Z,Europe,TR,AMS-LEIB,AMS,LEI,0,,0,17,28,5,0.6071,17,28,0.6071,1.0,0.0,0,0,1,0.96,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0
2026-05-21T13:13:03Z,Europe,TR,AMS-LEMG,AMS,LEM,0,,0,25,60,5,0.4167,25,59,0.4237,1.0,0.007,0,1,1,0.96,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0
2026-05-21T13:13:03Z,Europe,TR,AMS-LEMH,AMS,LEM,0,,0,1,1,0,1.0,1,1,1.0,1.0,0.0,0,0,0,0.96,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0
2026-05-21T13:13:03Z,Europe,TR,AMS-LEMU,AMS,LEM,0,,0,1,4,2,0.25,1,4,0.25,1.0,0.0,0,0,0,0.96,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0
2026-05-21T13:13:03Z,Europe,TR,AMS-LEPA,AMS,LEP,0,,0,13,29,4,0.4483,13,29,0.4483,1.0,0.0,0,0,1,0.96,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0
2026-05-21T13:13:03Z,Europe,TR,AMS-LEVC,AMS,LEV,0,,0,13,41,4,0.3171,13,40,0.325,1.0,0.0079,0,1,1,0.96,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0
2026-05-21T13:13:03Z,Europe,TR,AMS-LEZL,AMS,LEZ,0,,0,9,11,1,0.8182,9,11,0.8182,1.0,0.0,0,0,1,0.96,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0
2026-05-21T13:13:03Z,Europe,TR,AMS-LFBD,AMS,LFB,0,,0,1,19,1,0.0526,1,19,0.0526,1.0,0.0,0,0,1,0.96,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0
2026-05-21T13:13:03Z,Europe,TR,AMS-LGAV,AMS,LGA,0,,0,6,38,4,0.1579,6,38,0.1579,1.0,0.0,0,0,1,0.96,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0
2026-05-21T13:13:03Z,Europe,TR,AMS-LGIK,AMS,LGI,0,,0,1,1,0,1.0,1,1,1.0,1.0,0.0,0,0,0,0.96,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0
2026-05-21T13:13:03Z,Europe,TR,AMS-LGKF,AMS,LGK,0,,0,3,3,0,1.0,3,3,1.0,1.0,0.0,0,0,0,0.96,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0
2026-05-21T13:13:03Z,Europe,TR,AMS-LGKL,AMS,LGK,0,,0,1,1,0,1.0,1,1,1.0,1.0,0.0,0,0,0,0.96,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0
2026-05-21T13:13:03Z,Europe,TR,AMS-LGKO,AMS,LGK,0,,0,5,12,2,0.4167,5,12,0.4167,1.0,0.0,0,0,1,0.96,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0
2026-05-21T13:13:03Z,Europe,TR,AMS-LGMK,AMS,LGM,0,,0,3,3,0,1.0,3,3,1.0,1.0,0.0,0,0,0,0.96,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0
2026-05-21T13:13:03Z,Europe,TR,AMS-LGMT,AMS,LGM,0,,0,1,2,1,0.5,1,2,0.5,1.0,0.0,0,0,0,0.96,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0
2026-05-21T13:13:03Z,Europe,TR,AMS-LGRP,AMS,LGR,0,,0,3,9,3,0.3333,3,9,0.3333,1.0,0.0,0,0,1,0.96,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0
2026-05-21T13:13:03Z,Europe,TR,AMS-LGSA,AMS,LGS,0,,0,1,2,1,0.5,1,2,0.5,1.0,0.0,0,0,0,0.96,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0
2026-05-21T13:13:03Z,Europe,TR,AMS-LGSM,AMS,LGS,0,,0,2,3,1,0.6667,2,3,0.6667,1.0,0.0,0,0,0,0.96,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0
2026-05-21T13:13:03Z,Europe,TR,AMS-LGSR,AMS,LGS,0,,0,1,1,0,1.0,1,1,1.0,1.0,0.0,0,0,0,0.96,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0
2026-05-21T13:13:03Z,Europe,TR,AMS-LGTS,AMS,LGT,0,,0,9,11,1,0.8182,9,11,0.8182,1.0,0.0,0,0,1,0.96,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0
2026-05-21T13:13:03Z,Europe,TR,AMS-LGZA,AMS,LGZ,0,,0,10,19,3,0.5263,10,19,0.5263,1.0,0.0,0,0,1,0.96,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0
2026-05-21T13:13:03Z,Europe,TR,AMS-LIBD,AMS,LIB,0,,0,8,8,0,1.0,8,8,1.0,1.0,0.0,0,0,1,0.96,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0
2026-05-21T13:13:03Z,Europe,TR,AMS-LICC,AMS,LIC,0,,0,1,1,0,1.0,1,1,1.0,1.0,0.0,0,0,0,0.96,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0
2026-05-21T13:13:03Z,Europe,TR,AMS-LICJ,AMS,LIC,0,,0,1,3,1,0.3333,1,3,0.3333,1.0,0.0,0,0,0,0.96,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0
2026-05-21T13:13:03Z,Europe,TR,AMS-LICZ,AMS,LIC,0,,0,3,4,1,0.75,3,4,0.75,1.0,0.0,0,0,0,0.96,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0
2026-05-21T13:13:03Z,Europe,TR,AMS-LIEA,AMS,LIE,0,,0,2,2,0,1.0,2,2,1.0,1.0,0.0,0,0,0,0.96,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0
2026-05-21T13:13:03Z,Europe,TR,AMS-LIPX,AMS,LIP,0,,0,6,6,0,1.0,6,6,1.0,1.0,0.0,0,0,0,0.96,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0
2026-05-21T13:13:03Z,Europe,TR,AMS-LIRP,AMS,LIR,0,,0,8,8,0,1.0,8,8,1.0,1.0,0.0,0,0,1,0.96,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0
2026-05-21T13:13:03Z,Europe,TR,AMS-LKPR,AMS,LKP,0,,0,2,49,4,0.0408,2,49,0.0408,1.0,0.0,0,0,1,0.96,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0
2026-05-21T13:13:03Z,Europe,TR,AMS-LOWI,AMS,LOW,0,,0,3,3,0,1.0,3,3,1.0,1.0,0.0,0,0,0,0.96,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0
2026-05-21T13:13:03Z,Europe,TR,AMS-LOWS,AMS,LOW,0,,0,2,3,1,0.6667,2,3,0.6667,1.0,0.0,0,0,0,0.96,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0
2026-05-21T13:13:03Z,Europe,TR,AMS-LPFR,AMS,LPF,0,,0,13,16,1,0.8125,13,16,0.8125,1.0,0.0,0,0,1,0.96,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0
2026-05-21T13:13:03Z,Europe,TR,AMS-LPMA,AMS,LPM,0,,0,6,11,2,0.5455,6,11,0.5455,1.0,0.0,0,0,1,0.96,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0
2026-05-21T13:13:03Z,Europe,TR,AMS-LPPR,AMS,LPP,0,,0,8,34,1,0.2353,8,34,0.2353,1.0,0.0,0,0,1,0.96,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0
2026-05-21T13:13:03Z,Europe,TR,AMS-LPPT,AMS,LPP,0,,0,10,55,2,0.1818,10,55,0.1818,1.0,0.0,0,0,1,0.96,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0
2026-05-21T13:13:03Z,Europe,TR,AMS-LTAI,AMS,LTA,0,,0,2,14,3,0.1429,2,14,0.1429,1.0,0.0,0,0,1,0.96,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0
2026-05-21T13:13:03Z,Europe,TR,AMS-LTXE,AMS,LTX,0,,0,2,4,2,0.5,2,4,0.5,1.0,0.0,0,0,0,0.96,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0
2026-05-21T13:13:03Z,Europe,TR,AMS-UGTB,AMS,UGT,0,,0,1,1,0,1.0,1,1,1.0,1.0,0.0,0,0,0,0.96,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0
2026-05-21T13:13:03Z,Europe,TR,FCO-EHRD,FCO,EHR,0,,0,4,4,0,1.0,4,4,1.0,1.0,0.0,0,0,0,0.96,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0
2026-05-21T13:13:03Z,Europe,TR,FRA-AMS,FRA,AMS,365,high,0,1,63,5,0.0159,1,63,0.0159,1.0,0.0,0,0,1,0.96,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0
2026-05-21T13:13:03Z,Europe,TR,MAD-AMS,MAD,AMS,0,,0,1,75,8,0.0133,1,74,0.0135,1.0,0.0002,0,1,1,0.96,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,2,2,0,0,675.5,2,186.0,186.0,0.0,0,0,0,0,0,0.0,0.0,0.0
2026-05-21T13:13:03Z,Europe,TS,AMS-YYZ,AMS,YYZ,0,,0,4,21,3,0.1905,3,20,0.15,0.75,-0.0405,0,0,0,0.96,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0
2026-05-21T13:13:03Z,Europe,TS,CDG-CYQB,CDG,CYQ,0,,0,3,3,0,1.0,3,3,1.0,1.0,0.0,0,0,0,0.96,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0
2026-05-21T13:13:03Z,Europe,TS,CDG-YUL,CDG,YUL,0,,0,11,36,2,0.3056,11,36,0.3056,1.0,0.0,0,0,1,0.96,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,3,2,0,0,811.0,2,336.67,1010.0,0.0,0,0,0,0,0,0.0,0.0,0.0
2026-05-21T13:13:03Z,Europe,TS,CDG-YYZ,CDG,YYZ,0,,0,3,20,4,0.15,3,20,0.15,1.0,0.0,0,0,1,0.96,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0
2026-05-21T13:13:03Z,Europe,TS,FCO-LIML,FCO,LIM,0,,0,1,72,2,0.0139,1,72,0.0139,1.0,0.0,0,0,1,0.96,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0
2026-05-21T13:13:03Z,Europe,TS,FCO-YUL,FCO,YUL,0,,0,4,12,1,0.3333,4,12,0.3333,1.0,0.0,0,0,1,0.96,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0
2026-05-21T13:13:03Z,Europe,TS,FCO-YYZ,FCO,YYZ,0,,0,4,26,4,0.1538,4,26,0.1538,1.0,0.0,0,0,1,0.96,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,1,1,0,0,897.0,1,290.0,290.0,0.0,0,0,0,0,0,0.0,0.0,0.0
2026-05-21T13:13:03Z,Europe,TS,MAD-YUL,MAD,YUL,0,,0,2,6,1,0.3333,2,6,0.3333,1.0,0.0,0,0,0,0.96,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0
2026-05-21T13:13:03Z,Europe,TU,FRA-SZX,FRA,SZX,0,,0,1,5,2,0.2,1,5,0.2,1.0,0.0,0,0,0,0.96,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0
2026-05-21T13:13:03Z,Europe,TV,CDG-LFPO,CDG,LFP,0,,0,3,5,2,0.6,3,5,0.6,1.0,0.0,0,0,0,0.96,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0
2026-05-21T13:13:03Z,Europe,TV,CDG-LKPR,CDG,LKP,0,,0,10,40,3,0.25,9,40,0.225,0.9,-0.025,0,0,0,0.96,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0
2026-05-21T13:13:03Z,Europe,TV,FCO-LFNG,FCO,LFN,0,,0,1,1,0,1.0,1,1,1.0,1.0,0.0,0,0,0,0.96,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0
2026-05-21T13:13:03Z,Europe,TV,FCO-LFPO,FCO,LFP,0,,0,26,50,2,0.52,26,50,0.52,1.0,0.0,0,0,1,0.96,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0
2026-05-21T13:13:03Z,Europe,TV,FCO-LKPR,FCO,LKP,0,,0,5,13,3,0.3846,5,13,0.3846,1.0,0.0,0,0,1,0.96,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0
2026-05-21T13:13:03Z,Europe,TV,FRA-LKPR,FRA,LKP,0,,0,1,50,2,0.02,1,49,0.0204,1.0,0.0004,0,1,1,0.96,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0
2026-05-21T13:13:03Z,Europe,TV,FRA-LOWS,FRA,LOW,0,,0,4,32,2,0.125,4,32,0.125,1.0,0.0,0,0,1,0.96,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0
2026-05-21T13:13:03Z,Europe,TV,MAD-LFPO,MAD,LFP,0,,0,26,93,2,0.2796,26,93,0.2796,1.0,0.0,0,0,1,0.96,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0
2026-05-21T13:13:03Z,Europe,TV,MAD-LKPR,MAD,LKP,0,,0,4,19,2,0.2105,4,19,0.2105,1.0,0.0,0,0,1,0.96,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0
2026-05-21T13:13:03Z,Europe,TV,MUC-EGGW,MUC,EGG,0,,0,1,3,2,0.3333,1,3,0.3333,1.0,0.0,0,0,0,0.96,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0
2026-05-21T13:13:03Z,Europe,TV,VIE-EDDS,VIE,EDD,0,,0,1,28,3,0.0357,1,28,0.0357,1.0,0.0,0,0,1,0.96,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0
2026-05-21T13:13:03Z,Europe,TV,VIE-EGBB,VIE,EGB,0,,0,1,2,1,0.5,1,1,1.0,1.0,0.5,0,1,0,0.96,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0
2026-05-21T13:13:03Z,Europe,TV,VIE-LFPO,VIE,LFP,0,,0,7,7,0,1.0,7,7,1.0,1.0,0.0,0,0,0,0.96,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0
2026-05-21T13:13:03Z,Europe,TV,VIE-LKPR,VIE,LKP,0,,0,1,24,5,0.0417,1,23,0.0435,1.0,0.0018,0,1,1,0.96,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0
2026-05-21T13:13:03Z,Europe,TW,CDG-ICN,CDG,ICN,0,,0,3,19,4,0.1579,3,19,0.1579,1.0,0.0,0,0,1,0.96,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0
2026-05-21T13:13:03Z,Europe,TW,FCO-ICN,FCO,ICN,0,,0,6,12,2,0.5,6,12,0.5,1.0,0.0,0,0,1,0.96,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0
2026-05-21T13:13:03Z,Europe,TW,FRA-ICN,FRA,ICN,0,,0,3,22,5,0.1364,3,22,0.1364,1.0,0.0,0,0,1,0.96,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,1,1,0,0,780.0,1,315.0,315.0,0.0,0,0,0,0,0,0.0,0.0,0.0
2026-05-21T13:13:03Z,Europe,U2,AMS-EGAA,AMS,EGA,0,,0,3,3,0,1.0,3,3,1.0,1.0,0.0,0,0,0,0.96,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0
2026-05-21T13:13:03Z,Europe,U2,AMS-EGBB,AMS,EGB,0,,0,3,40,2,0.075,3,40,0.075,1.0,0.0,0,0,1,0.96,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0
2026-05-21T13:13:03Z,Europe,U2,AMS-EGCC,AMS,EGC,0,,0,29,68,3,0.4265,29,68,0.4265,1.0,0.0,0,0,1,0.96,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0
2026-05-21T13:13:03Z,Europe,U2,AMS-EGGD,AMS,EGG,0,,0,5,41,4,0.122,5,41,0.122,1.0,0.0,0,0,1,0.96,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0
